dttl,sttl,ackdat,tcprtt,dload,label
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000165,0.000828,12080247.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,62,0.04592,0.112586,149729.7344,1
252,254,0.023573,0.069145,3751.618652,1
29,31,0.0,0.0,4893.34082,0
29,31,0.0,0.0,244865.9375,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,674881.5,0
252,254,0.058329,0.178915,6718.369141,1
29,31,0.000101,0.000577,7900731.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000136,0.000617,13298356.0,0
29,31,0.000128,0.000719,5676070.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000128,0.000721,4336831.0,0
29,31,0.000159,0.000683,5322601.5,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.062716,0.170554,6434.963379,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,682646.1875,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000141,0.000747,13838671.0,0
29,31,0.000145,0.000686,2831577.5,0
29,31,0.000157,0.000703,7114.948242,0
29,31,0.000124,0.000594,5680030.0,0
29,31,0.000143,0.000632,29530.08984,0
252,254,0.066036,0.103645,5120.697754,1
0,254,0.0,0.0,0.0,0
0,254,0.0,0.0,0.0,1
252,254,0.083987,0.170791,3862.243652,1
29,31,0.000134,0.000715,4541758.0,0
252,254,0.0551,0.09855,4489.191406,1
0,60,0.0,0.0,0.0,0
29,31,0.000128,0.000594,593370.9375,0
252,62,0.097192,0.181441,10281.17773,0
29,31,0.0,0.0,1049482.125,0
29,31,0.000167,0.002949,359395.4375,0
29,31,0.000155,0.000709,2199084.0,0
29,31,0.000133,0.000655,7252293.0,0
29,31,0.000157,0.000708,45212.78906,0
29,31,0.000135,0.000714,12956232.0,0
0,254,0.0,0.0,0.0,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,668544.625,0
29,31,0.0,0.0,671502.5625,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,0
29,31,0.0,0.000464,51169.35547,0
29,31,0.000172,0.000664,51997.41406,0
252,254,0.087316,0.141386,2880.52417,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000161,0.000882,5392041.5,0
29,31,0.000149,0.000654,3862643.0,0
252,62,0.140012,0.24616,6648.006836,0
252,254,0.071455,0.153274,1127.903809,0
252,254,0.058729,0.101599,4688.179688,1
60,254,0.0,0.0,3215.052734,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.131458,0.221323,2871.573975,0
252,254,0.034261,0.104906,3764.002197,1
252,254,0.068124,0.155628,4693.797852,1
29,31,0.000128,0.000597,1106954.75,0
29,31,0.0,0.0,143809.4531,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,675703.8125,0
252,254,0.034965,0.097016,4223.964355,1
29,31,0.000136,0.000687,68181.53906,0
0,254,0.0,0.0,0.0,0
29,31,0.000122,0.000626,3954677.5,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,0
252,254,0.127835,0.290628,3239.637207,1
29,31,0.000171,0.000918,7177515.0,0
29,31,0.0,0.0,681339.6875,0
29,31,0.000138,0.000633,76224.875,0
29,31,0.000133,0.000717,99176.03906,0
29,31,0.000142,0.000658,3428782.5,0
0,254,0.0,0.0,0.0,1
252,254,0.052662,0.110099,3434.331543,1
29,31,0.000152,0.000691,3316025.75,0
29,31,0.0,0.0,682646.1875,0
29,31,0.000948,0.001513,10991130.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000147,0.000677,76460.63281,0
29,31,0.0,0.0,692607.0,0
29,31,0.0,0.0,27418.25195,0
252,254,0.041142,0.085718,2671.763184,1
0,254,0.0,0.0,0.0,1
29,31,0.000131,0.000627,13342680.0,0
29,31,0.0,0.0,161049.5469,0
252,254,0.071573,0.207049,2099.049805,1
29,31,0.000156,0.000781,6667231.0,0
29,31,0.0,0.0,1160305.375,0
29,31,0.000128,0.000591,1678188.75,0
252,254,0.04686,0.098437,3672.697754,1
29,31,0.000139,0.000708,50654.88672,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000143,0.000711,228799.1875,0
29,31,0.000121,0.000615,4683616.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,0
29,31,0.000383,0.000918,5691966.0,0
29,31,0.000124,0.000641,289420.0313,0
252,254,0.161329,0.336783,3955.54541,1
0,254,0.0,0.0,0.0,1
252,254,0.046201,0.054076,3694.285889,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000121,0.000581,1395451.0,0
252,254,0.106883,0.215129,3245.65918,1
29,31,0.0,0.0,322946.1563,0
29,31,0.0,0.0,604477.625,0
252,254,0.091183,0.17404,3368.860107,1
0,254,0.0,0.0,0.0,1
252,254,0.060983,0.135355,2447.522461,1
29,31,0.000137,0.000655,76387.28125,0
29,31,9.5e-05,0.000609,53632.16797,0
29,31,0.000136,0.000673,1080108.0,0
252,254,0.05509,0.141762,3971.877686,1
0,254,0.0,0.0,0.0,1
29,31,0.000123,0.000608,70715.26563,0
0,254,0.0,0.0,0.0,1
29,31,0.000146,0.000671,3737414.25,0
0,254,0.0,0.0,0.0,1
252,254,0.055192,0.196201,3323.300293,1
0,254,0.0,0.0,0.0,1
252,254,0.017207,0.030817,14237.66699,1
0,254,0.0,0.0,0.0,1
29,31,0.000125,0.000672,35095.62891,0
0,254,0.0,0.0,0.0,1
29,31,0.000148,0.000697,17935.26172,0
29,31,0.000135,0.000656,66186.89844,0
29,31,0.000146,0.00068,74258.21094,0
29,31,0.00016,0.000702,290630.9688,0
29,31,0.0,0.0,646706.625,0
0,254,0.0,0.0,0.0,1
29,31,0.000148,0.000685,290599.4063,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.062078,0.117962,4736.086914,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,672332.375,0
29,31,0.000157,0.000682,15994181.0,0
0,254,0.0,0.0,0.0,0
29,31,0.000118,0.000648,6809433.0,0
29,31,0.00011,0.000566,1885310.25,0
252,254,0.04996,0.101029,5600.090332,1
29,31,0.000134,0.000622,89602.59375,0
29,31,0.000127,0.000637,7357260.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000118,0.00062,10683780.0,0
252,254,0.117182,0.275629,3317.177734,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,672199.1875,0
29,31,0.0,0.0,709870.4375,0
252,254,0.044156,0.0498,3925.8396,1
29,31,0.0,0.0,804232.8125,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,661710.0,0
0,254,0.0,0.0,0.0,1
252,254,0.056101,0.140746,2376.309814,1
29,31,0.000135,0.000671,11546051.0,0
0,254,0.0,0.0,0.0,1
29,31,0.00018,0.000727,10239.28711,0
252,62,0.082379,0.174053,9819.701172,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,646098.0,0
29,31,0.000124,0.000572,9705426.0,0
252,254,0.044659,0.051944,10264.10645,1
0,254,0.0,0.0,0.0,1
29,31,0.00013,0.000662,289799.9688,0
29,31,0.000951,0.001434,640049.5,0
29,31,0.00016,0.000753,71208.85156,0
29,31,0.000134,0.000652,1654370.625,0
29,31,0.000125,0.000595,2471508.75,0
252,254,0.007181,0.035425,3650.279541,1
29,31,0.0,0.0,667917.4375,0
252,254,0.158987,0.266426,1792.946655,0
0,254,0.0,0.0,0.0,1
29,31,0.000123,0.000647,7132257.5,0
29,31,0.000139,0.000715,216049.4531,0
252,254,0.151457,0.298134,3905.420166,1
29,31,0.000132,0.000593,1498990.0,0
252,254,0.061123,0.136269,3609.708252,1
252,254,0.066885,0.12464,5656.458496,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,0
29,31,0.000155,0.00064,67099.02344,0
252,254,0.082046,0.1636,4772.563477,1
0,254,0.0,0.0,0.0,1
252,254,0.124576,0.221146,1692.7854,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,647861.6875,0
0,254,0.0,0.0,0.0,1
252,254,0.071793,0.228211,1406.513672,0
252,254,0.066615,0.139209,4647.302734,1
29,31,0.000137,0.000755,13528210.0,0
0,254,0.0,0.0,0.0,1
252,254,0.044494,0.122739,5258.494629,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,649635.0625,0
252,254,0.101903,0.272878,2176.129639,0
29,31,0.0,0.0,722109.5,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.104886,0.210516,6004.131836,1
29,31,0.000139,0.000604,7348.843262,0
252,254,0.05859,0.092463,4785.584473,1
0,254,0.0,0.0,0.0,1
29,31,0.000136,0.000701,3986496.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.096724,0.201758,3770.576416,1
0,254,0.0,0.0,0.0,1
29,31,0.000138,0.000632,5329649.0,0
252,254,0.040609,0.10843,4936.384277,1
0,254,0.0,0.0,0.0,0
29,31,0.000139,0.000632,62886.53906,0
29,31,0.000161,0.000693,6822.412109,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000133,0.00065,9568.048828,0
29,31,0.000133,0.000696,13722124.0,0
0,0,0.0,0.0,0.0,0
0,254,0.0,0.0,0.0,0
29,31,0.000174,0.000714,154940.5313,0
0,254,0.0,0.0,0.0,0
252,254,0.069579,0.154876,5873.842285,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,16455933.0,0
29,31,0.000151,0.000727,1232860.625,0
252,254,0.130508,0.236109,4570.980469,1
0,254,0.0,0.0,0.0,1
29,31,0.000178,0.000831,7894157.0,0
29,31,0.000134,0.000619,4149661.25,0
29,31,0.0,0.0,398722.0313,0
29,31,0.000106,0.000694,95613.25781,0
29,31,0.0,0.0,695652.1875,0
0,254,0.0,0.0,0.0,1
252,254,0.063448,0.135139,2667.039307,1
252,254,0.069868,0.155128,4281.662598,0
252,254,0.085441,0.165615,1793.22937,1
252,254,0.083851,0.152723,3038.326172,1
29,31,0.000813,0.001861,5313659.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000134,0.000644,76294.20313,0
252,254,0.096394,0.21379,3061.097168,0
29,31,0.0,0.0,613084.125,0
29,31,0.000142,0.000755,104485.7734,0
252,254,0.107779,0.232683,2510.746338,1
252,254,0.07901,0.149199,6308.350098,1
0,254,0.0,0.0,0.0,1
252,254,0.150267,0.207137,1373.048584,1
252,62,0.07878,0.161565,3928.026611,1
29,31,0.000127,0.000647,607715.9375,0
252,254,0.065404,0.13691,239.82428,1
29,31,0.000173,0.000728,1365001.75,0
252,62,0.044313,0.050516,2156138.75,1
252,254,0.062024,0.123543,4237.007812,1
0,254,0.0,0.0,0.0,0
252,254,0.019996,0.033915,10514.82813,1
252,254,0.047695,0.101523,5732.036621,1
252,254,0.052413,0.076413,9792.938477,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.066332,0.150818,6404.859375,1
29,31,0.000133,0.000697,13709510.0,0
252,254,0.049493,0.065654,3637.969482,1
0,254,0.0,0.0,0.0,1
29,31,0.000161,0.000757,4628770.5,0
252,254,0.140214,0.221003,955.120544,1
29,31,0.000131,0.000661,15166754.0,0
29,31,0.000129,0.0006,4557388.5,0
29,31,0.0,0.0,627907.0,0
252,254,0.047073,0.092145,5265.336914,1
252,254,0.087473,0.169024,1235.219116,1
29,31,0.0,0.0,687922.75,0
29,31,0.0,0.0,669802.5,0
29,31,0.000143,0.000662,76216.17188,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,0
29,31,0.0,0.0,664799.25,0
29,31,0.000128,0.000704,8646848.0,0
252,254,0.051591,0.068949,3609.645752,1
252,254,0.07101,0.152146,2696.395264,1
0,254,0.0,0.0,0.0,0
29,31,0.000159,0.000678,9538334.0,0
29,31,0.000163,0.000706,4010137.5,0
29,31,0.000133,0.000686,154831.6719,0
0,254,0.0,0.0,0.0,1
0,0,0.0,0.0,0.0,0
29,31,0.0,0.0,754237.25,0
252,254,0.068286,0.197129,3413.586914,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000161,0.000715,76288.89844,0
29,31,0.000663,0.001143,3549900.5,0
29,31,0.000156,0.000708,287015.375,0
29,31,0.000134,0.000651,58865.93359,0
252,254,0.064626,0.173202,15633.44043,1
29,31,0.000169,0.000747,13246231.0,0
0,254,0.0,0.0,0.0,1
252,254,0.139231,0.198413,2397.298828,1
252,62,0.071494,0.115983,75774.15625,1
252,62,0.063978,0.097739,13854.85449,1
252,254,0.086862,0.15398,2341.975586,0
29,31,0.000156,0.000789,5304668.5,0
29,31,0.000138,0.000675,2117616.25,0
29,31,0.000133,0.000671,7387794.5,0
0,254,0.0,0.0,0.0,1
29,31,0.000112,0.000665,373546.2188,0
29,31,0.000179,0.000727,76372.00781,0
29,31,0.0,0.0,660482.4375,0
0,254,0.0,0.0,0.0,1
252,254,0.046421,0.054381,9247.170898,1
29,31,0.0,0.0,653810.8125,0
29,31,0.0,0.0,698724.25,0
252,254,0.107306,0.200199,4868.334961,1
29,31,0.000123,0.000594,10376611.0,0
252,254,0.085166,0.234494,3172.956543,1
29,31,0.0,0.0,615384.625,0
252,254,0.05198,0.109665,3568.817627,1
0,254,0.0,0.0,0.0,1
0,0,0.0,0.0,21.690229,0
0,254,0.0,0.0,0.0,1
252,254,0.044433,0.050403,3972.53833,1
29,31,0.000135,0.000688,76225.77344,0
29,31,0.000159,0.00074,3598677.75,0
29,31,9.8e-05,0.00058,80275.1875,0
29,31,0.000169,0.00071,7501539.5,0
29,31,0.000131,0.000611,37202.51563,0
252,254,0.076323,0.109718,2841.05542,1
252,62,0.01405,0.02988,763814.375,1
0,254,0.0,0.0,0.0,1
29,31,0.000155,0.000726,1474419.75,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,739356.1875,0
252,254,0.064871,0.197293,2343.997314,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000167,0.000718,33631.75781,0
29,31,0.000151,0.0007,50050.02734,0
29,31,0.000144,0.000709,4515706.0,0
252,254,0.099669,0.187149,3681.992676,1
29,31,0.0,0.0,1115596.375,0
0,254,0.0,0.0,0.0,1
29,31,0.000142,0.000687,54693.94141,0
29,31,0.000155,0.000754,14819664.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000169,0.00077,9848078.0,0
29,31,0.000187,0.000705,3215008.75,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,691933.875,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,407038.375,0
0,254,0.0,0.0,0.0,1
252,254,0.057577,0.104889,6159.746094,1
0,254,0.0,0.0,0.0,1
252,254,0.058372,0.111707,4848.067871,1
252,254,0.052788,0.124694,4721.704102,1
0,254,0.0,0.0,0.0,1
29,31,0.000156,0.000862,13232877.0,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,394122.75,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,635917.5625,0
29,31,0.0,0.0,677450.0625,0
0,254,0.0,0.0,0.0,1
29,31,0.000135,0.000667,1461349.0,0
0,254,0.0,0.0,0.0,1
252,254,0.014424,0.038084,7115.120605,1
29,31,0.000121,0.000583,7486261.5,0
252,254,0.077273,0.186898,4476.780273,1
29,31,0.00019,0.000821,19424.22461,0
29,31,0.000153,0.000697,58189.76953,0
252,254,0.045134,0.052293,9900.169922,1
29,31,0.000158,0.000757,109875.1641,0
29,31,0.000167,0.000759,10787531.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000112,0.000621,5279546.5,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000153,0.000678,10097976.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000134,0.000793,409852.4688,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.044807,0.105914,6255.694336,1
0,254,0.0,0.0,0.0,1
252,254,0.054657,0.132417,3254.063721,0
29,31,0.0,0.0,492862.5,0
0,254,0.0,0.0,0.0,1
252,62,0.044875,0.052429,27107.90234,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,18412.71094,0
29,31,0.0,0.0,672967.875,0
0,254,0.0,0.0,0.0,1
29,31,0.000151,0.000641,9762.243164,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,657433.0625,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,683957.75,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,671065.0,0
29,31,0.000136,0.000614,1670067.5,0
252,254,0.027301,0.042541,3943.468506,1
252,254,0.073618,0.188278,3868.171143,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,0
252,254,0.018514,0.078995,6265.493164,1
29,31,0.0,0.0,610744.5625,0
29,31,0.000137,0.000715,5548387.0,0
0,254,0.0,0.0,0.0,1
252,254,0.090381,0.173841,2598.510254,1
252,62,0.096283,0.209077,22371.9043,1
29,31,0.000128,0.000592,1954944.875,0
252,254,0.046847,0.056555,3952.361328,1
252,254,0.098765,0.220331,4767.723633,1
252,62,0.046882,0.054094,16830.65039,1
252,254,0.072964,0.148799,9080.922852,1
29,31,0.000137,0.000696,1338970.375,0
252,254,0.093917,0.179861,1452.778198,1
252,254,0.071685,0.154585,3769.896484,0
29,31,0.000159,0.000783,1165374.25,0
29,31,0.000126,0.001187,5016713.5,0
29,31,0.000127,0.000648,517104.0,0
29,31,0.000143,0.001198,115724.0,0
252,254,0.058409,0.103671,4684.858398,1
252,254,0.084959,0.224343,4261.212402,1
252,254,0.148105,0.215685,1999.736694,1
29,31,0.000136,0.000665,1084946.375,0
252,254,0.104957,0.192321,2148.349854,1
0,254,0.0,0.0,0.0,1
29,31,0.000164,0.000786,13767020.0,0
29,31,0.000134,0.000638,289567.6563,0
252,254,0.059805,0.078243,3915.977051,1
252,254,0.044611,0.050184,9848.859375,1
29,31,0.00018,0.000726,246803.875,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
30,31,0.000133,0.000699,562409.3125,0
0,254,0.0,0.0,0.0,1
29,31,0.000176,0.000858,9501882.0,0
29,31,0.000139,0.000803,68231.25,0
29,31,0.00015,0.000749,8051816.0,0
252,254,0.043845,0.108932,4379.973633,1
29,31,0.000132,0.000667,12778795.0,0
252,254,0.056117,0.19598,3651.269287,1
29,31,0.000165,0.000821,5335780.5,0
0,254,0.0,0.0,0.0,1
29,31,0.000135,0.00064,22036.11133,0
29,31,0.000164,0.000706,155817.625,0
29,31,0.0,0.0,608450.75,0
252,254,0.054508,0.112785,5379.201172,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.158974,0.389453,517.806519,1
252,254,0.134291,0.220757,2533.216797,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000133,0.000645,8128805.5,0
252,254,0.079703,0.121404,188.531677,1
29,31,0.000141,0.000763,195590.1719,0
29,31,0.000125,0.000669,11273169.0,0
0,254,0.0,0.0,0.0,1
252,254,0.045634,0.052544,3975.537598,1
252,254,0.09429,0.203594,2564.737549,0
29,31,0.0,0.0,653211.0,0
252,254,0.049319,0.132444,2497.606201,0
29,32,0.0,0.0,4465071.5,0
29,31,0.0,0.0,699410.625,0
29,31,0.000159,0.00073,1077783.75,0
29,31,0.000163,0.000783,41059.15625,0
29,31,0.000134,0.000629,154942.9375,0
29,31,0.00014,0.000726,5498753.0,0
252,254,0.048173,0.057112,3831.601318,1
0,254,0.0,0.0,0.0,1
29,31,0.000139,0.000713,8312783.5,0
0,254,0.0,0.0,0.0,1
29,31,0.000123,0.000586,353818.125,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000106,0.000668,76304.04688,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,627299.1875,0
29,31,0.0,0.0,681992.3125,0
29,31,0.000152,0.000793,12154221.0,0
29,31,0.000156,0.000681,15826461.0,0
29,31,0.000125,0.000845,8889930.0,0
0,254,0.0,0.0,0.0,1
252,254,0.061256,0.107339,1880.122681,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000146,0.000703,9561.709961,0
29,31,0.0,0.0,678741.6875,0
252,254,0.091075,0.166271,2609.623779,1
29,31,0.000135,0.000652,542270.3125,0
0,254,0.0,0.0,0.0,1
252,254,0.066119,0.159868,2360.525391,1
252,254,0.106033,0.234341,2193.978516,0
0,254,0.0,0.0,0.0,1
29,31,0.00012,0.000584,973695.9375,0
29,31,0.000159,0.000828,82995.79688,0
29,31,0.000178,0.000874,3546722.75,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,388428.0625,0
29,31,0.000156,0.000729,9115461.0,0
29,31,0.000138,0.000612,670806.125,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.063852,0.225809,2518.544922,1
252,254,0.04651,0.094898,268.106995,1
29,31,0.0,0.0,661710.0,0
252,254,0.100957,0.183706,2454.45874,1
252,254,0.10281,0.207217,5264.61084,1
252,254,0.053697,0.157886,1002070.063,1
29,31,0.0,0.0,1123844.75,0
29,31,0.00017,0.000743,76385.53125,0
252,254,0.170553,0.23955,2897.032471,1
29,31,0.000141,0.000739,2615146.0,0
29,31,0.000116,0.00072,4597715.5,0
252,254,0.056931,0.063293,9481.582031,1
29,31,0.000129,0.00058,630852.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000145,0.000732,4569375.5,0
29,31,0.000118,0.000568,8973900.0,0
0,254,0.0,0.0,0.0,1
252,254,0.173678,0.248763,2194.799072,0
252,254,0.093656,0.212297,2611.817139,1
0,254,0.0,0.0,0.0,1
29,31,0.000177,0.007579,6111072.0,0
252,254,0.045824,0.052194,9998.047852,1
252,254,0.11909,0.179623,3637.051514,1
29,31,0.0,0.0,656535.0,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,620095.6875,0
252,254,0.045988,0.068905,6386.764648,1
252,254,0.047683,0.055798,11513.11523,1
0,254,0.0,0.0,0.0,1
29,31,0.000162,0.00071,76404.59375,0
0,254,0.0,0.0,0.0,1
29,31,0.00013,0.000579,911518.6875,0
29,31,0.000967,0.001419,87280.38281,0
29,31,0.000121,0.000665,3830753.5,0
0,254,0.0,0.0,0.0,1
29,31,0.000156,0.000788,8748681.0,0
252,62,0.149086,0.252379,5006.12793,1
29,31,0.000116,0.000662,1221788.0,0
29,31,0.000136,0.000671,153010.1875,0
0,254,0.0,0.0,0.0,1
252,254,0.03464,0.08045,7326.007324,1
29,31,0.000136,0.00063,10771692.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,31,0.0,0.0,0.0,0
29,31,0.00013,0.000611,662417.8125,0
29,31,0.000124,0.00064,9562.009766,0
29,31,0.000125,0.000598,639686.9375,0
29,31,0.000137,0.000765,6203047.5,0
29,31,0.0,0.0,392798.6875,0
0,254,0.0,0.0,0.0,1
29,31,0.000165,0.000746,55172.53125,0
29,31,0.000148,0.000671,23031.76953,0
252,254,0.109819,0.194743,4036.817871,1
0,254,0.0,0.0,0.0,1
29,31,0.000122,0.000655,1572694.875,0
29,31,0.0,0.0,695992.1875,0
0,254,0.0,0.0,0.0,0
0,254,0.0,0.0,0.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000126,0.000666,10820130.0,0
29,31,0.0,0.0,683957.75,0
29,31,0.000119,0.000572,16817526.0,0
32,30,0.0,0.0,320352.0313,0
29,31,0.0,0.0,609595.5,0
0,254,0.0,0.0,0.0,1
29,31,0.000125,0.000641,9561.75293,0
29,31,0.000122,0.000612,13115525.0,0
0,254,0.0,0.0,0.0,1
252,62,0.082619,0.129972,20901.43359,1
31,29,0.0,0.0,5548.374023,0
29,31,0.000154,0.000835,14086694.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000109,0.000659,5939285.5,0
29,31,0.0,0.0,656535.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000131,0.001225,853372.375,0
252,254,0.100431,0.198833,2013.467285,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000131,0.000946,154246.7344,0
29,31,0.000162,0.000809,10992810.0,0
29,31,0.000144,0.000729,1072526.25,0
0,254,0.0,0.0,0.0,1
252,254,0.039213,0.116037,4691.492676,1
29,31,0.000127,0.000679,1275917.125,0
252,254,0.092427,0.12953,2853.13501,1
0,254,0.0,0.0,0.0,1
29,31,0.00015,0.000689,51385.69922,0
252,254,0.135164,0.247533,3217.050537,1
0,254,0.0,0.0,0.0,1
29,31,0.000159,0.000751,2793227.75,0
29,31,0.0,0.0,11111.65332,0
0,254,0.0,0.0,0.0,1
29,31,0.000191,0.007153,22941.0332,0
29,31,0.000134,0.000619,6660.862305,0
252,254,0.095382,0.193461,1925.320801,1
252,254,0.059157,0.127192,7372.925781,1
252,254,0.03404,0.07476,1956.583862,1
29,31,0.000125,0.000712,6972797.0,0
29,31,0.0,0.0,676986.625,0
29,31,0.000127,0.000768,76404.4375,0
29,31,0.000123,0.000615,3871111.0,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,637421.6875,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,704253.1875,0
29,31,0.000125,0.000586,646568.125,0
0,254,0.0,0.0,0.0,1
60,254,0.0,0.091027,2570.546631,0
0,254,0.0,0.0,0.0,1
252,254,0.113888,0.235306,3061.52417,1
29,31,0.000148,0.000646,13223638.0,0
252,254,0.107666,0.233481,3003.274658,1
0,254,0.0,0.0,0.0,1
29,31,0.00013,0.00078,5879697.5,0
252,254,0.048408,0.10806,5426.077148,1
29,31,0.0,0.0,683957.75,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,0,0.0,0.0,0.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.078897,0.16105,3321.606445,1
29,31,0.000135,0.000691,34112.75391,0
0,254,0.0,0.0,0.0,1
29,31,0.000131,0.000587,16097543.0,0
29,31,0.000136,0.000607,1227985.75,0
29,31,0.0,0.0,339159.5313,0
252,254,0.055929,0.06485,8964.930664,1
29,31,0.0,0.0,1034013.563,0
252,254,0.120086,0.230096,2651.572754,1
0,254,0.0,0.0,0.0,1
29,31,0.000135,0.000623,9601.250977,0
252,62,0.043433,0.048404,2048463.625,1
0,254,0.0,0.0,0.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.10636,0.24447,2153.949951,0
29,31,0.000105,0.000637,3955999.5,0
252,254,0.094578,0.17313,4589.271484,1
29,31,0.0,0.0,646098.0,0
29,31,0.0,0.0,686595.9375,0
0,254,0.0,0.0,0.0,1
29,31,0.000155,0.000792,16274556.0,0
29,31,0.000134,0.000694,11419148.0,0
